gPlusPlaceId,name,price,lat,lon,city,address,Grid,category
106688918517733164048,Kasbah,2.0,40.78793,-73.977486,New York,"251 W 85th St, New York, NY 10024",NY201,Restaurant
104105250096694767885,Peacefood Café,,40.733229,-73.99293,New York,"41 E 11th St, Manhattan, NY 10003",NY64,Cafe
111154426188902463224,The Falafel Shop,1.0,40.719622,-73.987069,New York,"127 Rivington St, New York, NY 10002",NY46,Retail
101048098608959511118,Wall Street Walks,,40.706261,-74.009348,New York,"55 Wall St, New York, NY 10005",NY4,Cultural
105845137730508444743,Modern Furniture Store,,40.749473,-73.994583,New York,"259 W 30th St, New York, NY 10001",NY102,Retail
112484874250483477018,Horizon Surfaces,,40.744391,-73.993624,New York,"133 W 24th St, New York, NY 10011",NY102,Other
117115320533597646030,Rapid Park,,40.710635,-74.006192,New York,"25-27 Beekman St, New York, NY 10038",NY23,Outdoors
114781978580346144827,The 5 and Diamond,2.0,40.801889,-73.956847,New York,"2072 Frederick Douglass Blvd, New York, NY 10026",NY224,Restaurant
118297852347923359783,Bobby Van's Steakhouse,3.0,40.759295,-73.970965,New York,"131 E 54th St, Manhattan, NY 10022",NY126,Restaurant
103672775098422039875,Las Ramblas Bar de Tapas,2.0,40.732029,-74.001507,New York,"170 W 4th St, Manhattan, NY 10014",NY62,Restaurant
115758563676015825840,Hershey's Times Square,,40.760409,-73.984974,New York,"1593 Broadway, New York, NY 10019",NY142,Cafe
106753466442093390202,38 Aquarium Inc,,40.720144,-73.996183,New York,"371 Broome St, New York, NY 10013",NY44,Retail
110637838913873541798,Elli's Barbers Shop,,40.7536,-73.99341,New York,"314 W 36th St, New York, NY 10018",NY121,Bar
107906464467258396261,The Humane Society of New York,,40.760234,-73.963858,New York,"306 E 59th St, New York, NY 10022",NY147,Other
113238926106337624444,Pio Pio Riko,,40.75002,-73.995249,New York,"409 8th Ave, New York, NY 10001",NY102,Restaurant
100641890798310689996,Mercedes House,,40.7674,-73.992145,New York,"555 W 53rd St, Manhattan, NY 10019",NY140,Other
101756268545056231428,Zerza,2.0,40.726837,-73.987568,New York,"320 E 6th St, New York, NY 10003",NY65,Restaurant
108412632605537427586,Harlem Public,1.0,40.82875,-73.948445,New York,"3612 Broadway, New York, NY 10031",NY283,Restaurant
107373506428794369473,Stumptown Coffee Roasters,1.0,40.745703,-73.988245,New York,"18 W 29th St, New York, NY 10001",NY103,Cafe
106802396879416104725,Van Diemens,2.0,40.74156,-73.980951,New York,"383 3rd Ave, New York, NY 10016",NY86,Bar
116614307384836363297,Barbara Bui,3.0,40.724982,-74.000577,New York,"115 Wooster St, New York, NY 10012",NY62,Retail
112438664147145796221,Brooklyn Taco Co.,2.0,40.719394,-73.987609,New York,"Essex Street Market, 120 Essex St, New York, NY 10002",NY46,Restaurant
111613487774706633247,Bellevue Hospital Clinic,,40.738619,-73.975273,New York,"462 1st Ave, New York, NY 10010",NY87,Health
115034354659556958864,Applebee's,2.0,40.806696,-73.942418,New York,"1 W 125th St, New York, NY 10027",NY246,Bar
109073071697249566686,Odavic inc,,40.762323,-73.976754,New York,"40 W 55th St, New York, NY 10019",NY144,Retail
117855590186378638574,Bill's Bar & Burger,2.0,40.759181,-73.977604,New York,"16 W 51st St, New York, NY 10019",NY125,Restaurant
113610085793296450223,LensCrafters,,40.755338,-73.979537,New York,"542 5th Ave, New York, NY 10036",NY124,Health
101245498792234575390,Morso,3.0,40.758854,-73.960914,New York,"420 E 59th St, New York, NY 10022",NY128,Restaurant
110297651988719182300,Haru Amsterdam,2.0,40.784199,-73.977301,New York,"433 Amsterdam Ave, Manhattan, NY 10024",NY182,Restaurant
115001374708696449646,Bethesda Terrace,,40.773835,-73.970824,New York,"Terrace Dr, New York, NY 10021",NY164,Outdoors
102632786479210030479,Ina,3.0,40.722903,-73.994393,New York,"21 Prince St, New York, NY 10012",NY45,Retail
112685177284959108311,Steven Alan Outpost,3.0,40.785231,-73.976601,New York,"465 Amsterdam Ave, Manhattan, NY 10024",NY182,Retail
108827935036833302947,Top of the Standard,,40.740802,-74.007859,New York,"848 Washington St, New York, NY 10014",NY80,Bar
113876579124456859355,Times Square Alliance Inc,,40.758644,-73.984847,New York,"1560 Broadway, New York, NY 10036",NY123,Other
116272989346558136985,Golden bridge Yoga,,40.720642,-73.99807,New York,"253 Centre St, New York, NY 10013",NY44,Health
106552393898911633724,La Churreria,2.0,40.724464,-73.995066,New York,"284 Mulberry St, New York, NY 10012",NY45,Cafe
104138488555341837964,Hotel East Houston,,40.72295,-73.989326,New York,"151 E Houston St, New York, NY 10002",NY46,Accommodation
111391061366212619191,Stay Connected,2.0,40.759456,-73.97006,New York,"651 Lexington Ave, New York, NY 10022",NY126,Retail
102670618269859655605,Socarrat,3.0,40.755226,-73.968437,New York,"953 2nd Ave, New York, NY 10022",NY127,Restaurant
101517732572987307587,Jurlique Wellness Day Spa,,40.758622,-73.974856,New York,"477 Madison Ave, New York, NY 10022",NY125,Service
114301080114788091746,Dive 75,2.0,40.779631,-73.977704,New York,"101 W 75th St, New York, NY 10023",NY182,Restaurant
104738504277530471762,Beer Authority,2.0,40.755981,-73.991027,New York,"300 W 40th St, New York, NY 10018",NY122,Restaurant
104857230407083855636,H K Wonton Garden,2.0,40.716476,-73.999114,New York,"79 Mulberry St, New York, NY 10013",NY44,Restaurant
102534977917800022077,Il Bisonte NYC,,40.726247,-74.002668,New York,"120 Sullivan St, New York, NY 10012",NY62,Retail
116850701324810632503,Spoiled Brats,2.0,40.762403,-73.988534,New York,"340 W 49th St #1, New York, NY 10019",NY141,Retail
114623496445836851884,44 East 32nd Street,,40.745962,-73.982862,New York,"44 E 32nd St, New York, NY 10016",NY104,Other
100354052428606650468,Chipotle Mexican Grill,1.0,40.804484,-73.966781,New York,"2843 Broadway, New York, NY 10025",NY241,Restaurant
116379092515640373671,Banco Portugues Do Atlantico,,40.707726,-74.01131,New York,"2 Wall St, New York, NY 10005",NY22,Other
103253372561860141009,All Seasons Nails & Spa,,40.794911,-73.971307,New York,"2566 Broadway, New York, NY 10025",NY221,Service
113103018922732928754,Rover Repair,,40.767156,-73.952103,New York,"517 E 73rd St, New York, NY 10021",NY149,Retail
111821285089196741611,Elena Jenkins Acupuncture,,40.750681,-73.976938,New York,"370 Lexington Ave, New York, NY 10017",NY106,Other
107459582743934027111,Jobpath,,40.7514,-73.983933,New York,"22 W 38th St #11, New York, NY 10018",NY123,Other
106214961788844710340,City Stage,,40.744709,-74.004451,New York,"435 W 19th St, New York, NY 10011",NY100,Other
103174410360996887450,Reserve,2.0,40.742091,-73.980326,New York,"407 3rd Ave, New York, NY 10016",NY105,Restaurant
106779567220851710042,LocalVox Media,,40.71901,-74.002067,New York,"408 Broadway, New York, NY 10013",NY43,Wholesale
114139520008338901120,Fabulous Fanny's,2.0,40.72866,-73.985611,New York,"335 E 9th St, New York, NY 10003",NY66,Health
101606391616136048674,Kazuza,2.0,40.725942,-73.983774,New York,"107 Avenue A, New York, NY 10009",NY66,Bar
102959809743947561931,The Hotel @ Times Square,,40.757299,-73.981272,New York,"59 W 46th St, New York, NY 10036",NY124,Accommodation
105153378248641300047,Le Pain Quotidien,2.0,40.754264,-73.97896,New York,"16 E 44th St, New York, NY 10017",NY124,Wholesale
115149051350663857857,Aburiya Kinnosuke,3.0,40.752451,-73.972105,New York,"213 E 45th St, New York, NY 10017",NY126,Restaurant
103670099562865007300,This Little Piggy Had Roast Beef,1.0,40.728403,-73.984914,New York,"149 1st Ave, New York, NY 10003",NY66,Retail
108396774158882428080,Fastsigns,2.0,40.745566,-73.98583,New York,"6 E 30th St, New York, NY 10016",NY104,Retail
108620031272843846815,Mountbatten Institute,,40.752552,-73.979099,New York,"50 E 42nd St #2000, New York, NY 10017",NY124,Education
113475326302887967262,Brooklyn Bridge Sightseeing,,40.707155,-74.001964,New York,"110 South St, New York, NY 10038",NY5,Other
101827399198160074308,Manhattan Auto Care Inc,,40.715656,-73.980611,New York,"275 Delancey St, New York, NY 10002",NY29,Retail
110792370104302705926,The Mount Sinai Hospital,,40.790795,-73.953516,New York,"1190 5th Ave, New York, NY 10029",NY206,Health
113127903276800562735,Clara Mohammed School,,40.802019,-73.950027,New York,"102 W 116th St, New York, NY 10026",NY226,Education
111826671123490084609,Bikram Yoga Grand Central,,40.757714,-73.967721,New York,"226 E 54th St #7, New York, NY 10022",NY127,Health
109896808946705773203,Steve Maxwell Vintage & Custom Drums,,40.759941,-73.983905,New York,"723 7th Ave, New York, NY 10019",NY142,Retail
101728519319793405339,Kayi Day Spa,,40.747342,-73.984479,New York,"10 E 33rd St, New York, NY 10016",NY104,Service
114260163469233208396,Life In Motion,,40.800679,-73.967695,New York,"2744 Broadway, New York, NY 10025",NY222,Health
113536550563701091635,H Mart,1.0,40.747898,-73.986848,New York,"25 W 32nd St, New York, NY 10001",NY104,Retail
113660055978667174975,Barney Greengrass,2.0,40.787966,-73.974484,New York,"541 Amsterdam Ave, New York, NY 10024",NY201,Cafe
116226859322867098693,Afishionado,,40.732802,-73.997858,New York,"28 W 8th St, New York, NY 10011",NY63,Retail
105125508495676280630,PNC Bank,,40.749144,-73.991813,New York,"11 Pennsylvania Plaza, New York, NY 10001",NY102,Other
102420601785331330124,LearningRx,,40.77737,-73.95837,New York,"115 E 82nd St #1B, New York, NY 10028",NY186,Service
104198887895223114838,Big Booty Bread Co,,40.744959,-73.997628,New York,"261 W 23rd St, New York, NY 10011",NY101,Wholesale
101441882095527993162,Diamond District Refinery,,40.757087,-73.979798,New York,"20 W 47th St #10r, New York, NY 10036",NY124,Retail
116346852983813949077,Gap,2.0,40.738247,-73.992166,New York,"122 5th Ave, New York, NY 10011",NY83,Retail
107125676555775980097,Luxury Exhibit,,40.756236,-73.979708,New York,"2 W 46th St #1402, New York, NY 10036",NY124,Retail
110178569692710229712,Andre's Cafe,2.0,40.777089,-73.952549,New York,"1631 2nd Ave #1, New York, NY 10028",NY187,Restaurant
115425011081023224811,Son Ja Jang,,40.747793,-73.987276,New York,"34 W 32nd St, New York, NY 10001",NY103,Retail
105529034452014365288,PARTICIPANT INC.,,40.72172,-73.985252,New York,"253 E Houston St, New York, NY 10002",NY47,Cultural
105527964674689575925,Old World Automotive Products Inc,,40.791018,-73.974752,New York,"255 W 90th St, New York, NY 10024",NY201,Other
108958038572757113442,Chris Fain Photographer,,40.745284,-73.992964,New York,"134 W 26th St #1203, New York, NY 10001",NY102,Other
110430451767404940516,"Angel Orensanz Foundation, Inc.",,40.721247,-73.985798,New York,"172 Norfolk St, New York, NY 10002",NY47,Cultural
111806360534886868962,"Dr. Kevin Jovanovic, MD",,40.773804,-73.965554,New York,"930 5th Ave #3, New York, NY 10021",NY165,Other
112900992261546659012,"Richard Palu, M.D.",,40.74685,-73.983501,New York,"161 Madison Ave, New York, NY 10016",NY104,Health
114541989649640105891,Massage 54,,40.757579,-73.967909,New York,"226 E 54th St #500, New York, NY 10022",NY127,Service
117080615132786608601,Jay Shapiro Computers,,40.784599,-73.962046,New York,"1313 3rd Ave, New York, NY 10021",NY185,Service
105375663499541553147,Mayhem & Stout,1.0,40.747654,-73.973995,New York,"711 2nd Ave, New York, NY 10016",NY106,Retail
106525655885697057414,NY Living Solutions,,40.707846,-74.006078,New York,"90 John St, New York, NY 10038",NY23,Other
116955833948504658336,Casa,2.0,40.731495,-74.004764,New York,"72 Bedford St, New York, NY 10014",NY62,Restaurant
114096379555549150516,Dash,3.0,40.723798,-74.000112,New York,"119 Spring St, New York, NY 10012",NY44,Retail
115075048512773137728,Bourbon Street,2.0,40.783406,-73.977926,New York,"407 Amsterdam Ave, New York, NY 10024",NY182,Bar
106136230067623691529,Label New York,,40.763781,-73.992242,New York,"696 10th Ave, New York, NY 10019",NY140,Service
105598024263458269342,Lighting By Gregory,2.0,40.71987,-73.994414,New York,"158 Bowery, New York, NY 10012",NY45,Retail
106786968034223549192,Trevi Nails,,40.749725,-73.976977,New York,"343 Lexington Ave, New York, NY 10016",NY106,Service
104734745963867558099,New York Dating Coach.com,,40.740508,-73.993126,New York,"36 W 20th St, New York, NY 10011",NY83,Service
100137506068605878620,Hara Partners,,40.754796,-73.986923,New York,"1441 Broadway, New York, NY 10018",NY123,Other
102783066084482890011,Morgan Dining Room,2.0,40.749303,-73.981582,New York,"225 Madison Ave, New York, NY 10016",NY105,Restaurant
117492992859364903984,Mandel Marilyn Dr,,40.752585,-73.979216,New York,"315 Madison Ave #200, New York, NY 10017",NY124,Other
112430316317625412197,Payless ShoeSource,1.0,40.755745,-73.991083,New York,"609 8th Ave, New York, NY 10018",NY122,Retail
114060313107211038813,Command Security Corporation,,40.704999,-74.015951,New York,"17 Battery Pl #245, New York, NY 10004",NY2,Service
115015130103801062938,Tandoori,2.0,40.792929,-73.972192,New York,"210 W 94th St, New York, NY 10025",NY202,Restaurant
116490611718514363413,Duane Reade,2.0,40.754112,-73.973506,New York,"485 Lexington Ave, New York, NY 10017",NY126,Health
115746860706930951551,Neuhaus Chocolate Boutique,3.0,40.752513,-73.977451,New York,"460 Grand Central Terminal, New York, NY 10017",NY125,Cafe
109939154375702943995,No 1 Chinese Restaurant,2.0,40.732368,-73.982024,New York,"265 1st Ave, New York, NY 10003",NY67,Restaurant
112554838789921290153,TOTO Sushi,2.0,40.728934,-73.99914,New York,"216 Thompson St, New York, NY 10012",NY63,Restaurant
104780093664809744617,Broadway Chiropractic-Wellness,,40.7533,-73.987837,New York,"1410 Broadway, New York, NY 10018",NY122,Health
105510473757855759861,Lexington Luggage,2.0,40.763771,-73.966871,New York,"793 Lexington Ave, New York, NY 10065",NY146,Retail
104578237313099943359,Subway,1.0,40.757324,-73.969492,New York,"875 3rd Ave #14, New York, NY 10022",NY126,Retail
118257707205342117371,Lenny's,1.0,40.784822,-73.973189,New York,"489 Columbus Ave, New York, NY 10024",NY183,Retail
112909601078090635327,D Pet Hotels Chelsea,,40.745308,-73.991702,New York,"104 W 27th St, New York, NY 10001",NY102,Accommodation
111935932782290765677,brothers barber shop,,40.762505,-73.989462,New York,"710 9th Ave, Manhattan, NY 10019",NY141,Bar
108510234095590612013,Pata Negra,2.0,40.730316,-73.983919,New York,"345 E 12th St # B, New York, NY 10003",NY66,Restaurant
118090531149163390530,Coinmach,,40.770616,-73.960316,New York,"181 E 73rd St, New York, NY 10021",NY166,Other
112801359566446395590,Spiff for Men,,40.753587,-73.972835,New York,"750 3rd Ave, New York, NY 10017",NY126,Service
115848942065609958220,Peter Hermann Leather Goods,,40.725904,-74.00168,New York,"118 Thompson St, New York, NY 10012",NY62,Other
112148379140262288204,ABC Kitchen,3.0,40.737744,-73.9896,New York,"35 E 18th St, New York, NY 10003",NY84,Restaurant
110899503613594331916,Prune,3.0,40.724002,-73.989512,New York,"54 E 1st St, New York, NY 10003",NY46,Restaurant
100074194426207247597,V'S Yolanda Nail Spa,,40.751383,-73.971266,New York,"827 2nd Ave, New York, NY 10017",NY126,Service
112626168565087414269,De Vera,3.0,40.777621,-73.961424,New York,"26 E 81st St, Manhattan, NY 10028",NY185,Cultural
106144470576107030548,Supper,3.0,40.722922,-73.985267,New York,"156 E 2nd St, New York, NY 10009",NY47,Restaurant
102542999476084163809,The Juilliard Store,,40.774242,-73.983333,New York,"144 W 66th St, Manhattan, NY 10023",NY161,Retail
117371619814405403218,Financier Patisserie,1.0,40.71009,-74.007762,New York,"90 Nassau St, New York, NY 10038",NY23,Cafe
117905309599151740470,Clyde Frazier's Wine & Dine,2.0,40.756741,-73.997886,New York,"485 10th Ave, Manhattan, NY 10018",NY120,Restaurant
106039080405347111031,Quiksilver,2.0,40.756364,-73.987052,New York,"3 Times Sq, New York, NY 10036",NY122,Retail
117503781040845030346,Pó,3.0,40.731383,-74.002524,New York,"31 Cornelia St, New York, NY 10014",NY62,Restaurant
117871424494593802869,United Shipping & Packaging,,40.72948,-73.986465,New York,"200 E 10th St Pmb 38, New York, NY 10003",NY66,Service
104256610775554417755,"Dr. Alan B. Kadet, MD",,40.772797,-73.978881,New York,"65 Central Park W #1G, New York, NY 10023",NY162,Health
107597277558222704211,Rosenthal Apa Group,,40.774167,-73.963442,New York,"30 E 76th St #5b, New York, NY 10021",NY166,Health
111455005312264572139,Ling Kee Beef Jerky,,40.714594,-73.99144,New York,"42 Canal St, New York, NY 10002",NY27,Restaurant
102390249046706291071,Quirky Inc,,40.752136,-74.005145,New York,"606 W 28th St, New York, NY 10001",NY118,Retail
104217173322546230736,Red Lobster,2.0,40.755868,-73.987372,New York,"5 Times Square, New York, NY 10036",NY122,Restaurant
118116092900552819953,The Ramble,,40.776154,-73.969059,New York,"West Dr, New York, NY 10024",NY165,Outdoors
104338244806769212055,SUBWAY® Restaurants,1.0,40.798919,-73.968983,New York,"2699 Broadway, New York, NY 10025",NY222,Restaurant
100001205034240131948,Browhaus,,40.721911,-73.996294,New York,"56 Spring St, New York, NY 10012",NY44,Service
117152708360578737627,L'Arte del Gelato,1.0,40.742937,-74.007012,New York,"75 9th Ave, New York, NY 10011",NY99,Restaurant
111891453929358272591,Cucina & Co. Macy's,1.0,40.750338,-73.988644,New York,"151 W 34th St, New York, NY 10001",NY103,Restaurant
101996410016899537505,Moonstruck Diner,2.0,40.743662,-73.979402,New York,"449 3rd Ave, New York, NY 10016",NY105,Restaurant
103561294046681360727,All Washed Up,,40.777165,-73.957436,New York,"1214 Lexington Ave, New York, NY 10028",NY186,Other
109912612263141053022,Oren's Daily Roast,,40.78666,-73.97819,New York,"2303 Broadway, New York, NY 10024",NY200,Cafe
107904535068266649116,Samsung Life Insurance,,40.765085,-73.979414,New York,"152 W 57th St Suite 20, New York, NY 10019",NY143,Other
106987095036551392640,Yee Li,2.0,40.715533,-73.997696,New York,"3 Elizabeth St, New York, NY 10013",NY25,Restaurant
112238424494397951699,Makari Japanese Antiques and Fine Art,,40.732284,-73.987729,New York,"97 3rd Ave, New York, NY 10003",NY65,Retail
115024811166198903097,Wineescape,2.0,40.760138,-73.992053,New York,"405 W 44th St, New York, NY 10036",NY140,Restaurant
105931749477438466914,Columbia University School of the Arts,,40.808031,-73.963267,New York,"2960 Broadway, New York, NY 10027",NY242,Cultural
116872605538120436603,125 Verticle Parking,,40.718243,-73.998681,New York,"123 Baxter St, New York, NY 10013",NY44,Outdoors
114466960532454627794,IL Punto Ristorante,3.0,40.75608,-73.99454,New York,"507 9th Ave, New York, NY 10018",NY121,Restaurant
101448874173426737360,Village Copier,,40.808117,-73.959821,New York,"1181 Amsterdam Ave, New York, NY 10027",NY243,Retail
114006466790807622347,NBA Store,3.0,40.757144,-73.978606,New York,"590 Fifth Avenue, New York, NY 10036",NY124,Bar
113418987852783487129,Jay Dee French Cleaners,,40.734781,-73.980301,New York,"335 1st Ave # 1, New York, NY 10003",NY86,Service
115491745923146539750,Freemans Sporting Club,3.0,40.733787,-74.004306,New York,"343 Bleecker St, New York, NY 10014",NY81,Service
106871436551364564567,Kodama Sushi,2.0,40.759312,-73.988509,New York,"301 W 45th St, New York, NY 10036",NY122,Restaurant
111946218788104215664,Bob's Frame Shop Inc,,40.799674,-73.968537,New York,"2713 Broadway, New York, NY 10025",NY222,Retail
101264556362062507104,Bagel Boss,1.0,40.732308,-73.98209,New York,"263 1st Ave, New York, NY 10003",NY67,Retail
110312386473513157947,Nathan Love,,40.720876,-73.998012,New York,"407 Broome St #6r, New York, NY 10013",NY44,Other
100467404905824925701,Sin Bin,,40.759318,-73.962196,New York,"1074 1st Ave, New York, NY 10022",NY128,Bar
117974484801980839251,Tasting Table Test Kitchen,,40.722936,-74.002909,New York,"495 Broome St, New York, NY 10013",NY43,Bar
115120482893524036107,Chelsea Inn,,40.738765,-73.994464,New York,"46 W 17th St, New York, NY 10011",NY83,Accommodation
111723523319549171992,Evolution Muay Thai NYC,,40.744448,-73.989411,New York,"12 W 27th St, New York, NY 10001",NY103,Education
108139749105275433354,Luna's Pizza & Deli Grocery,,40.792433,-73.9463,New York,"1690 Lexington Ave, New York, NY 10029",NY208,Restaurant
102504923888467785661,Village Cuts,,40.732449,-74.001687,New York,"179 W 4th St, New York, NY 10014",NY62,Service
110361270152186198530,Face the Day NY,,40.757198,-73.986445,New York,"1501 Broadway, New York, NY 10036",NY123,Service
107838098952816372939,Hi Life Bar & Grill,2.0,40.785548,-73.976311,New York,"477 Amsterdam Ave, New York, NY 10024",NY182,Restaurant
100192546505167374134,Avery Fisher Hall,,40.772299,-73.982954,New York,"10 Lincoln Square #132, New York, NY 10023",NY161,Cultural
118254314352530726668,Lansdowne Road,2.0,40.760611,-73.994959,New York,"599 10th Ave, New York, NY 10036",NY140,Bar
116581582069599926156,Abey Nail & Spa,,40.714393,-74.008062,New York,"32 Warren St, New York, NY 10007",NY23,Service
113744166141720751250,Jamba Juice,1.0,40.725725,-73.997879,New York,"25 W Houston St, New York, NY 10012",NY63,Retail
104222098087361872895,Le Bain,,40.74074,-74.0078,New York,"848 Washington St, New York, NY 10014",NY80,Bar
115766538511587254476,Porsena,2.0,40.728623,-73.989465,New York,"21 E 7th St, New York, NY 10003",NY65,Restaurant
105761639654033469647,Modern Leather Goods,,40.747266,-73.98607,New York,"2 W 32nd St, New York, NY 10001",NY104,Retail
116376600200000598242,Equilibrium Physical Therapy,,40.772937,-73.955976,New York,"261 E 78th St #2, New York, NY 10075",NY167,Health
108279773138810613102,Chez Jacqueline,2.0,40.728269,-74.001828,New York,"72 Macdougal St, New York, NY 10012",NY62,Restaurant
116376940156664818411,Obscura Antiques & Oddities,3.0,40.729615,-73.981108,New York,"207 Avenue A, New York, NY 10009",NY67,Retail
108838821757486475611,Room Mate Grace,,40.75754,-73.983793,New York,"125 W 45th St, New York, NY 10036",NY123,Accommodation
111629950029488345580,Junior's,2.0,40.752446,-73.977433,New York,"45 Grand Central Terminal, New York, NY 10017",NY125,Restaurant
104314304858092253150,Xes Lounge,2.0,40.744648,-73.994502,New York,"157 W 24th St, New York, NY 10011",NY102,Bar
100714243719214811662,"Dr. Lawrence M. Spindel, DDS",,40.751329,-73.979561,New York,"30 E 40th St #604, New York, NY 10016",NY124,Health
108801280137055825296,Mr Baguette,,40.756523,-73.978867,New York,"576 5th Ave # 601, New York, NY 10036",NY124,Retail
110861722611223083337,Pret A Manger,1.0,40.741588,-73.989696,New York,"24 W 23rd St, New York, NY 10010",NY84,Retail
100953463436406455627,Sabon,3.0,40.763443,-73.967445,New York,"782 Lexington Ave #1, New York, NY 10065",NY146,Retail
100938546625887881510,Tradical 360,,40.730844,-73.991364,New York,"770 Broadway, New York, NY 10003",NY65,Other
112735972321236289656,Lenny's,1.0,40.734015,-73.99905,New York,"418 Avenue of the Americas, New York, NY 10011",NY82,Restaurant
113868739847933657131,Agata & Valentina,3.0,40.733039,-73.993719,New York,"64 University Pl, New York, NY 10003",NY64,Other
107971482945736202895,Nyonya,2.0,40.719054,-73.99694,New York,"199 Grand St, New York, NY 10013",NY44,Restaurant
100710582808001273786,Doughnut Plant,1.0,40.716263,-73.98868,New York,"379 Grand St, New York, NY 10002",NY46,Cafe
106994023734678479159,Rao's Specialty Foods Inc,2.0,40.70499,-74.015908,New York,"17 Battery Pl, New York, NY 10004",NY2,Other
101489694444453298901,Skin Spa New York - Upper East Side,,40.763234,-73.968898,New York,"108 E 60th St, New York, NY 10022",NY146,Service
101579880853156804340,Potbelly Sandwich Shop,1.0,40.762666,-73.975711,New York,"46 W 56th St, New York, NY 10019",NY144,Restaurant
113507558094743695848,Papa John's Pizza,2.0,40.824504,-73.952214,New York,"3477 Broadway, New York, NY 10031",NY282,Restaurant
108643708287141755787,Soup Burg Coffee House Restaurant,2.0,40.77345,-73.959846,New York,"1095 Lexington Ave, New York, NY 10075",NY167,Restaurant
102708479313133643682,Elite Dental NYC,,40.767529,-73.983681,New York,"315 W 57th St #206, New York, NY 10019",NY142,Health
104193611888950783044,Joe Allen,3.0,40.760155,-73.989032,New York,"326 W 46th St, New York, NY 10036",NY141,Restaurant
112562856709056349914,Hale & Hearty Soups,1.0,40.758837,-73.979533,New York,"30 Rockefeller plaza, Manhattan, NY 10012",NY124,Restaurant
114603626813726411256,Game Stop,2.0,40.749244,-73.987518,New York,"1282 Broadway, New York, NY 10001",NY103,Retail
102258812596936825516,Pulperia,3.0,40.720046,-73.987604,New York,"131 Essex St, New York, NY 10002",NY46,Restaurant
106503726435670531862,New York Sports Clubs,,40.716728,-74.010606,New York,"151 Reade St, New York, NY 10013",NY41,Bar
113231632513038556797,Butter Lane,1.0,40.726453,-73.984176,New York,"123 E 7th St, New York, NY 10009",NY66,Wholesale
116531858708157610818,"George's Hair Styling, Inc",,40.70513,-74.009561,New York,"60 Beaver St, New York, NY 10004",NY3,Bar
100679899156161570859,P.S. 161 Pedro Albizu Campos,,40.817661,-73.952891,New York,"499 W 133rd St, New York, NY 10027",NY263,Bar
105616810857221042534,"Dr. Lloyd Becker, DDS",,40.707286,-74.007655,New York,"80 Maiden Ln, New York, NY 10038",NY23,Health
115657541161410150438,Gregorys Coffee,2.0,40.740992,-73.985565,New York,"327 Park Ave S, New York, NY 10010",NY85,Cafe
100477638209365032439,Take-Two Interactive Software,,40.725838,-73.99622,New York,"622 Broadway, New York, NY 10012",NY63,Other
117984180363662500238,Bally Total Fitness,,40.762939,-73.987877,New York,"350 W 50th St, New York, NY 10019",NY141,Service
113047123522443572950,Sofitel-New York,,40.755732,-73.981948,New York,"45 W 44th St, New York, NY 10036",NY124,Accommodation
118026888258705355775,Nirvana,2.0,40.749995,-73.977346,New York,"346 Lexington Ave, New York, NY 10016",NY106,Restaurant
104223852729698895794,Prasada,,40.771706,-73.979438,New York,"50 Central Park W, New York, NY 10023",NY162,Other
108121601866962659997,Giovanni Venticinque,3.0,40.779109,-73.96057,New York,"25 E 83rd St, New York, NY 10028",NY185,Restaurant
102001687989272067748,Orchid Spa,,40.750418,-73.99846,New York,"336 9th Ave # 1, New York, NY 10001",NY101,Service
102744858187272685136,Italian Food Center,2.0,40.71951,-73.997369,New York,"186 Grand St, New York, NY 10013",NY44,Restaurant
103173012848450311418,Residence Inn New York Manhattan/Times Square,,40.752908,-73.985803,New York,"1033 Avenue of the Americas, New York, NY 10018",NY123,Accommodation
101775225897911254005,Rye House,2.0,40.738337,-73.993,New York,"11 W 17th St, New York, NY 10011",NY83,Restaurant
110103734690723373178,Seventh Avenue Trade Apparel,,40.752308,-73.991721,New York,"240 W 35th St # 404, New York, NY 10001",NY121,Retail
117678821225405213686,47 Gourmet,1.0,40.758899,-73.983635,New York,"155 W 47th St, New York, NY 10036",NY123,Retail
114440019433503188066,Ruby Tuesday,2.0,40.755482,-73.987147,New York,"585 7th Ave, New York, NY 10036",NY122,Restaurant
100030688505358693519,Bacaro,3.0,40.714523,-73.99154,New York,"136 Division St, New York, NY 10002",NY26,Restaurant
105967142886741150105,Gouverneur Health - NYU Affiliated Medical Center,,40.713019,-73.987648,New York,"227 Madison St, New York, NY 10002",NY27,Health
100945706240889373568,Foley Square Fountain,,40.71439,-74.002905,New York,"Civic Center, New York, NY 10007",NY24,Other
102095033080688351066,"Soldiers', Sailors', Marines', Coast Guard and Airmens' Club",,40.748024,-73.978343,New York,"283 Lexington Ave, New York, NY 10035",NY105,Accommodation
108638786310199288446,Manhattan Parking Group,,40.765811,-73.953172,New York,"517 E 71st St, New York, NY 10021",NY149,Outdoors
116782613599404740622,Blue Bar,2.0,40.755909,-73.982408,New York,"59 W 44th St, New York, NY 10036",NY124,Bar
115977735231098473818,Vincent's,2.0,40.717833,-73.997314,New York,"119 Mott St, New York, NY 10013",NY44,Restaurant
104656641677472483973,Bomboloni,1.0,40.775056,-73.980305,New York,"187 Columbus Ave, New York, NY 10023",NY162,Wholesale
108028565032955216925,The North Face,3.0,40.725516,-73.999985,New York,"139 Wooster St, New York, NY 10012",NY63,Retail
